latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
34.22572,-118.11613,340.02,0.39,0.36,2025-01-09,2049,N20,VIIRS,n,2,292.75,43.74,D,0
34.22703,-118.10773,367,0.39,0.36,2025-01-09,2049,N20,VIIRS,l,2,327.38,20.78,D,0
34.23486,-118.07948,350.11,0.39,0.36,2025-01-09,2049,N20,VIIRS,n,2,300.57,22.85,D,0
34.23421,-118.08363,354.4,0.39,0.36,2025-01-09,2049,N20,VIIRS,n,2,305.84,22.85,D,0
34.23356,-118.08777,328.14,0.39,0.36,2025-01-09,2049,N20,VIIRS,n,2,289.08,5.04,D,0
34.23096,-118.10429,339.35,0.39,0.36,2025-01-09,2049,N20,VIIRS,n,2,301.71,258.25,D,0
34.229,-118.11687,343.7,0.39,0.36,2025-01-09,2049,N20,VIIRS,n,2,293.74,168.56,D,0
34.23031,-118.10845,367,0.39,0.36,2025-01-09,2049,N20,VIIRS,l,2,372.01,258.25,D,0
34.22966,-118.11266,367,0.39,0.36,2025-01-09,2049,N20,VIIRS,l,2,357.6,168.56,D,0
34.23294,-118.11341,367,0.39,0.36,2025-01-09,2049,N20,VIIRS,h,2,350.88,168.56,D,0
34.23228,-118.1176,330.41,0.39,0.36,2025-01-09,2049,N20,VIIRS,n,2,291.36,168.56,D,0
34.33536,-118.52068,331.17,0.39,0.36,2025-01-09,2049,N20,VIIRS,n,2,296.9,1.87,D,2
34.28967,-118.80248,330.5,0.39,0.36,2025-01-09,2049,N20,VIIRS,n,2,300.35,1.17,D,2
34.30236,-118.78786,343.28,0.39,0.36,2025-01-09,2049,N20,VIIRS,n,2,298.81,4.37,D,0
34.60667,-117.33818,303.11,0.41,0.45,2025-01-10,0911,N20,VIIRS,n,2,276.8,1.87,N,2
34.43073,-118.64469,305.66,0.48,0.48,2025-01-10,0911,N20,VIIRS,n,2,282.24,0.76,N,2
34.33461,-118.52036,310.98,0.47,0.48,2025-01-10,0911,N20,VIIRS,n,2,282.79,0.92,N,2
34.32048,-118.51239,299.33,0.47,0.48,2025-01-10,0911,N20,VIIRS,n,2,283.49,0.4,N,2
34.23604,-118.08789,310.67,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,280.1,1.36,N,0
34.23558,-118.08315,299.93,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,280.68,1.28,N,0
34.2327,-118.09848,336.97,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,280.41,7.68,N,0
34.23228,-118.09406,347.59,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,294.18,5.91,N,0
34.23183,-118.08943,307.24,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,282.14,5.91,N,0
34.23137,-118.08463,303.75,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,281.38,1.29,N,0
34.23088,-118.07952,306.88,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,281.84,1.29,N,0
34.22847,-118.09964,339.99,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,285.02,7.68,N,0
34.22806,-118.09546,329.54,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,285.43,5.91,N,0
34.23048,-118.1209,315.46,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,281.81,2.34,N,0
34.22992,-118.11497,305.74,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,282.19,1.33,N,0
34.22764,-118.09103,302.15,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,283.73,5.91,N,0
34.22719,-118.08637,307.13,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,280.86,1.29,N,0
34.2267,-118.08124,308.86,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,283.96,1.29,N,0
34.22615,-118.07538,303.6,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,282.14,1.46,N,0
34.22624,-118.12209,322.55,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,282.02,2.27,N,0
34.22568,-118.11611,315.51,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,284.71,3.09,N,0
34.22424,-118.10095,306.82,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,280.78,0.85,N,0
34.22301,-118.0882,295.65,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,281.87,1.94,N,0
34.22202,-118.07769,304.73,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,283.54,1.53,N,0
34.22143,-118.07139,313.35,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,282.61,1.53,N,0
34.22085,-118.06525,319.03,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,281.67,2.37,N,0
34.22036,-118.06013,305.24,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,280.78,2.37,N,0
34.21614,-118.06128,329.4,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,283.33,2.37,N,0
34.21573,-118.05711,338.74,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,286.02,3.24,N,0
34.22002,-118.10228,296.21,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,281.05,0.85,N,0
34.21727,-118.07334,308.89,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,282.86,1.53,N,0
34.21667,-118.06691,317.56,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,283.14,2.37,N,0
34.21535,-118.05312,300.53,0.44,0.46,2025-01-10,0911,N20,VIIRS,n,2,282.72,3.24,N,0
34.21309,-118.07517,298.78,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,284.01,1.02,N,0
34.21191,-118.06244,295.77,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,280.46,1.61,N,0
34.21618,-118.15453,309.56,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,283.76,1.68,N,0
34.20885,-118.07631,296.48,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,283.47,1.02,N,0
34.21847,-118.06837,321.62,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,282.94,1.19,N,0
34.21786,-118.06242,335.48,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,284.35,3.16,N,0
34.22358,-118.11867,300.58,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,279.67,0.5,N,0
34.21912,-118.07475,303.18,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,282.17,1.19,N,0
34.21742,-118.05803,303.1,0.44,0.46,2025-01-10,0911,N20,VIIRS,n,2,282.01,3.16,N,0
34.217,-118.05395,316.9,0.44,0.46,2025-01-10,0911,N20,VIIRS,n,2,282.67,2,N,0
34.21321,-118.05927,324.36,0.44,0.46,2025-01-10,0911,N20,VIIRS,n,2,283.03,3.16,N,0
34.21497,-118.07661,295.39,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,282.13,1.19,N,0
34.21431,-118.07016,301.53,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,283.13,1.19,N,0
34.21281,-118.0553,314.17,0.44,0.46,2025-01-10,0911,N20,VIIRS,n,2,283.03,2,N,0
34.21858,-118.15546,298.08,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,282.98,0.96,N,0
34.14329,-117.42766,300.98,0.41,0.45,2025-01-10,0911,N20,VIIRS,n,2,282.25,0.61,N,2
34.20589,-118.07269,325.18,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,286.57,2.01,N,0
34.20651,-118.07878,295.36,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,283.6,2.01,N,0
34.19643,-118.06489,298.75,0.44,0.46,2025-01-10,0911,N20,VIIRS,n,2,281.05,0.63,N,0
34.19553,-118.05592,295.85,0.44,0.46,2025-01-10,0911,N20,VIIRS,n,2,283.86,1.01,N,0
34.15282,-118.19731,310.09,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,281.09,1.34,N,2
34.18045,-118.6824,297.44,0.48,0.48,2025-01-10,0911,N20,VIIRS,n,2,283.82,0.41,N,0
34.17997,-118.67706,296.77,0.48,0.48,2025-01-10,0911,N20,VIIRS,n,2,283.33,0.41,N,0
34.17554,-118.67773,299.01,0.48,0.48,2025-01-10,0911,N20,VIIRS,n,2,282.96,0.41,N,0
34.14923,-118.7212,296.97,0.48,0.48,2025-01-10,0911,N20,VIIRS,n,2,283.64,0.49,N,0
34.1175,-118.52943,298.38,0.47,0.48,2025-01-10,0911,N20,VIIRS,n,2,285.38,0.86,N,0
34.11313,-118.53033,345.56,0.47,0.48,2025-01-10,0911,N20,VIIRS,n,2,312.18,25.61,N,0
34.11363,-118.53555,304.67,0.47,0.48,2025-01-10,0911,N20,VIIRS,n,2,285.47,27,N,0
34.11264,-118.5252,304.63,0.47,0.48,2025-01-10,0911,N20,VIIRS,n,2,285.06,25.61,N,0
34.10969,-118.54092,345.1,0.47,0.48,2025-01-10,0911,N20,VIIRS,n,2,293.76,27,N,0
34.10922,-118.53598,353.35,0.47,0.48,2025-01-10,0911,N20,VIIRS,n,2,309.71,27,N,0
34.10875,-118.53109,340.4,0.47,0.48,2025-01-10,0911,N20,VIIRS,n,2,296.26,25.61,N,0
34.11016,-118.5459,296.83,0.47,0.48,2025-01-10,0911,N20,VIIRS,n,2,286.18,1.03,N,0
34.10827,-118.52608,312.98,0.47,0.48,2025-01-10,0911,N20,VIIRS,n,2,289.93,25.61,N,0
34.10777,-118.52084,319.26,0.47,0.48,2025-01-10,0911,N20,VIIRS,n,2,288.74,2.31,N,0
34.10667,-118.55606,349.6,0.47,0.48,2025-01-10,0911,N20,VIIRS,n,2,301.63,11.05,N,0
34.10619,-118.55091,326.57,0.47,0.48,2025-01-10,0911,N20,VIIRS,n,2,288.96,5.36,N,0
34.10571,-118.5459,324.32,0.47,0.48,2025-01-10,0911,N20,VIIRS,n,2,287.83,5.36,N,0
34.10341,-118.52171,326.36,0.47,0.48,2025-01-10,0911,N20,VIIRS,n,2,293.72,9.7,N,0
34.10524,-118.54096,310.42,0.47,0.48,2025-01-10,0911,N20,VIIRS,n,2,287.43,1.97,N,0
34.10479,-118.53622,307.34,0.47,0.48,2025-01-10,0911,N20,VIIRS,n,2,289.65,1.97,N,0
34.1039,-118.52694,313.09,0.47,0.48,2025-01-10,0911,N20,VIIRS,n,2,289.4,4.81,N,0
34.10279,-118.56209,326.7,0.47,0.48,2025-01-10,0911,N20,VIIRS,n,2,289.35,11.05,N,0
34.09904,-118.52254,350.91,0.47,0.48,2025-01-10,0911,N20,VIIRS,n,2,311.61,9.7,N,0
34.10228,-118.55668,306.34,0.47,0.48,2025-01-10,0911,N20,VIIRS,n,2,288.64,11.05,N,0
34.09852,-118.51704,309.6,0.47,0.48,2025-01-10,0911,N20,VIIRS,n,2,288.63,9.7,N,0
34.09467,-118.52342,339.64,0.47,0.48,2025-01-10,0911,N20,VIIRS,n,2,291.57,4.03,N,0
34.09416,-118.51801,300.52,0.47,0.48,2025-01-10,0911,N20,VIIRS,n,2,287.08,4.03,N,0
34.08546,-118.5201,324.02,0.47,0.48,2025-01-10,0911,N20,VIIRS,n,2,288.26,2.33,N,0
34.09167,-118.58622,306.03,0.47,0.48,2025-01-10,0911,N20,VIIRS,n,2,285.58,1.27,N,0
34.08879,-118.60319,308.21,0.47,0.48,2025-01-10,0911,N20,VIIRS,n,2,280.21,1.03,N,0
34.08829,-118.59778,308.21,0.47,0.48,2025-01-10,0911,N20,VIIRS,n,2,285.91,1.46,N,0
34.08777,-118.59225,304.14,0.47,0.48,2025-01-10,0911,N20,VIIRS,n,2,286.96,1.46,N,0
34.08682,-118.58205,300.17,0.47,0.48,2025-01-10,0911,N20,VIIRS,n,2,287.82,1.27,N,0
34.0834,-118.59325,298.49,0.47,0.48,2025-01-10,0911,N20,VIIRS,n,2,284.31,1.18,N,0
34.08152,-118.66962,297.03,0.48,0.48,2025-01-10,0911,N20,VIIRS,n,2,284.2,0.51,N,0
34.0777,-118.67697,310.77,0.48,0.48,2025-01-10,0911,N20,VIIRS,n,2,286.34,1.71,N,0
34.07383,-118.68372,354.45,0.48,0.48,2025-01-10,0911,N20,VIIRS,n,2,292.92,14.29,N,0
34.06987,-118.68956,337.35,0.48,0.48,2025-01-10,0911,N20,VIIRS,n,2,287.43,12.49,N,0
34.06936,-118.68387,341.24,0.48,0.48,2025-01-10,0911,N20,VIIRS,n,2,299.92,14.29,N,0
33.91013,-118.41154,296.64,0.46,0.47,2025-01-10,0911,N20,VIIRS,n,2,286.14,1.49,N,0
33.79327,-117.47533,309.24,0.41,0.45,2025-01-10,0911,N20,VIIRS,n,2,283.45,1.15,N,2
33.85415,-118.33386,306.8,0.46,0.47,2025-01-10,0911,N20,VIIRS,n,2,289.2,2.1,N,2
33.81926,-118.24421,297.56,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,284.41,0.88,N,2
33.81449,-118.23994,298.01,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,285.03,0.88,N,2
33.79447,-118.23466,295.78,0.45,0.47,2025-01-10,0911,N20,VIIRS,n,2,284.61,0.83,N,0
33.7154,-117.71402,305.03,0.42,0.45,2025-01-10,0911,N20,VIIRS,n,2,285.49,0.57,N,2
33.61546,-117.82487,303.1,0.42,0.46,2025-01-10,0911,N20,VIIRS,n,2,283.64,0.85,N,2
34.07282,-118.59821,355.01,0.39,0.44,2025-01-10,2030,N20,VIIRS,n,2,317.3,26.23,D,0
34.0878,-118.58549,337.55,0.38,0.44,2025-01-10,2030,N20,VIIRS,n,2,302.97,8.14,D,0
34.07376,-118.67575,327.64,0.39,0.44,2025-01-10,2030,N20,VIIRS,l,2,300.37,1.91,D,0
34.10576,-118.53712,348.34,0.57,0.43,2025-01-10,2030,N20,VIIRS,n,2,303.39,18.43,D,0
34.10482,-118.54181,350.86,0.38,0.43,2025-01-10,2030,N20,VIIRS,n,2,306.13,26.76,D,0
34.10072,-118.56229,334.63,0.38,0.43,2025-01-10,2030,N20,VIIRS,n,2,300.85,5.89,D,0
34.07761,-118.67728,353.01,0.39,0.44,2025-01-10,2030,N20,VIIRS,n,2,320.59,42.85,D,0
34.07664,-118.68212,328.19,0.39,0.44,2025-01-10,2030,N20,VIIRS,n,2,298.93,4.29,D,0
34.11324,-118.52034,345.59,0.57,0.43,2025-01-10,2030,N20,VIIRS,n,2,305.03,16.68,D,0
34.11078,-118.53262,344.76,0.57,0.43,2025-01-10,2030,N20,VIIRS,n,2,303.64,18.43,D,0
34.10961,-118.53851,342.77,0.57,0.43,2025-01-10,2030,N20,VIIRS,n,2,305.12,18.43,D,0
34.10632,-118.55494,355.95,0.38,0.43,2025-01-10,2030,N20,VIIRS,n,2,314.8,64.71,D,0
34.1055,-118.55904,347.49,0.38,0.43,2025-01-10,2030,N20,VIIRS,n,2,308.94,5.89,D,0
34.11593,-118.5275,367,0.57,0.43,2025-01-10,2030,N20,VIIRS,h,2,342.9,167.49,D,0
34.11469,-118.53372,367,0.57,0.43,2025-01-10,2030,N20,VIIRS,h,2,356.05,170.72,D,0
34.11017,-118.55628,339.91,0.38,0.43,2025-01-10,2030,N20,VIIRS,n,2,294.54,4.13,D,0
34.11985,-118.52848,346.92,0.57,0.43,2025-01-10,2030,N20,VIIRS,n,2,295.78,167.49,D,0
34.11861,-118.53472,306.03,0.57,0.43,2025-01-10,2030,N20,VIIRS,l,2,319.56,170.72,D,0
34.11185,-118.52164,326.62,0.57,0.43,2025-01-10,2030,N20,VIIRS,n,2,300.1,76.96,D,0
34.10935,-118.53372,344.75,0.57,0.43,2025-01-10,2030,N20,VIIRS,n,2,304.46,108.41,D,0
34.10817,-118.53946,354.89,0.57,0.43,2025-01-10,2030,N20,VIIRS,n,2,303.44,22.69,D,0
34.10699,-118.5452,350.43,0.57,0.43,2025-01-10,2030,N20,VIIRS,n,2,294.39,22.69,D,0
34.11451,-118.52877,367,0.57,0.43,2025-01-10,2030,N20,VIIRS,h,2,336.66,108.41,D,0
34.11323,-118.53496,367,0.57,0.43,2025-01-10,2030,N20,VIIRS,h,2,334.34,108.41,D,0
34.11576,-118.52264,367,0.57,0.43,2025-01-10,2030,N20,VIIRS,l,2,333.22,76.96,D,0
34.11843,-118.52974,351.55,0.57,0.43,2025-01-10,2030,N20,VIIRS,n,2,311.15,242.97,D,0
34.22637,-118.09863,339.92,0.54,0.42,2025-01-10,2030,N20,VIIRS,n,2,295.24,18.87,D,0
34.29163,-118.80029,327.83,0.39,0.44,2025-01-10,2030,N20,VIIRS,n,2,298.44,1.95,D,2
34.60898,-117.33876,308.39,0.38,0.59,2025-01-11,0852,N20,VIIRS,n,2,279.73,1.65,N,2
34.60782,-117.341,303.59,0.38,0.59,2025-01-11,0852,N20,VIIRS,n,2,277.16,1.45,N,2
34.33679,-118.52197,302.68,0.44,0.63,2025-01-11,0852,N20,VIIRS,n,2,281.79,0.79,N,2
34.23225,-118.09589,303.92,0.42,0.61,2025-01-11,0852,N20,VIIRS,n,2,282.41,1.62,N,0
34.23513,-118.09389,301.11,0.42,0.61,2025-01-11,0852,N20,VIIRS,n,2,282.75,1.57,N,0
34.15563,-118.19547,303.11,0.42,0.61,2025-01-11,0852,N20,VIIRS,n,2,280.13,0.7,N,2
34.13905,-118.5272,299.83,0.44,0.63,2025-01-11,0852,N20,VIIRS,n,2,281.42,0.8,N,0
34.13947,-118.53989,295.24,0.44,0.63,2025-01-11,0852,N20,VIIRS,n,2,281.25,0.6,N,0
34.13887,-118.5295,298.5,0.44,0.63,2025-01-11,0852,N20,VIIRS,n,2,281.72,1.08,N,0
34.13392,-118.5446,297.49,0.44,0.63,2025-01-11,0852,N20,VIIRS,n,2,281.89,5.29,N,0
34.1336,-118.53908,303.06,0.44,0.63,2025-01-11,0852,N20,VIIRS,n,2,282.77,5.29,N,0
34.13329,-118.53374,297.59,0.44,0.63,2025-01-11,0852,N20,VIIRS,n,2,282.72,20.9,N,0
34.133,-118.52869,296.84,0.44,0.63,2025-01-11,0852,N20,VIIRS,n,2,282.44,20.9,N,0
34.12836,-118.54919,321.92,0.44,0.63,2025-01-11,0852,N20,VIIRS,n,2,282.61,3.8,N,0
34.12808,-118.54438,367,0.44,0.63,2025-01-11,0852,N20,VIIRS,h,2,284.63,5.29,N,0
34.12775,-118.5386,339.27,0.44,0.63,2025-01-11,0852,N20,VIIRS,n,2,285.77,5.29,N,0
34.12745,-118.53341,353.74,0.44,0.63,2025-01-11,0852,N20,VIIRS,n,2,286.19,20.9,N,0
34.12717,-118.5285,367,0.44,0.63,2025-01-11,0852,N20,VIIRS,h,2,298.1,20.9,N,0
34.1269,-118.52374,329.46,0.44,0.62,2025-01-11,0852,N20,VIIRS,n,2,302.52,32.04,N,0
34.12662,-118.51892,335.42,0.44,0.62,2025-01-11,0852,N20,VIIRS,n,2,289.37,32.04,N,0
34.12889,-118.55852,300.25,0.44,0.63,2025-01-11,0852,N20,VIIRS,n,2,282.51,1.98,N,0
34.12862,-118.55364,311.11,0.44,0.63,2025-01-11,0852,N20,VIIRS,n,2,282.85,3.8,N,0
34.12634,-118.51404,298.34,0.44,0.62,2025-01-11,0852,N20,VIIRS,n,2,284.24,5.28,N,0
34.12279,-118.55375,332.05,0.44,0.63,2025-01-11,0852,N20,VIIRS,n,2,284.08,15.85,N,0
34.12254,-118.54935,349.46,0.44,0.63,2025-01-11,0852,N20,VIIRS,n,2,284.78,15.85,N,0
34.12228,-118.54481,367,0.44,0.63,2025-01-11,0852,N20,VIIRS,h,2,289.97,110.64,N,0
34.1217,-118.53456,348.12,0.44,0.63,2025-01-11,0852,N20,VIIRS,n,2,307.77,99.76,N,0
34.12113,-118.52464,351.59,0.44,0.62,2025-01-11,0852,N20,VIIRS,n,2,299.06,17.33,N,0
34.12085,-118.51978,344.85,0.44,0.62,2025-01-11,0852,N20,VIIRS,n,2,297.6,17.33,N,0
34.12056,-118.51469,328.31,0.44,0.62,2025-01-11,0852,N20,VIIRS,n,2,292.14,4.37,N,0
34.12341,-118.56456,301.39,0.44,0.63,2025-01-11,0852,N20,VIIRS,n,2,281.58,1.92,N,0
34.1231,-118.55909,314.26,0.44,0.63,2025-01-11,0852,N20,VIIRS,n,2,282.73,1.92,N,0
34.1203,-118.51008,299.44,0.44,0.62,2025-01-11,0852,N20,VIIRS,n,2,284.1,4.37,N,0
34.11699,-118.55408,326.98,0.44,0.63,2025-01-11,0852,N20,VIIRS,n,2,283.85,15.85,N,0
34.11673,-118.54965,367,0.44,0.63,2025-01-11,0852,N20,VIIRS,h,2,285.79,15.85,N,0
34.11649,-118.54527,353.69,0.44,0.63,2025-01-11,0852,N20,VIIRS,n,2,302.31,110.64,N,0
34.11622,-118.5406,320.59,0.44,0.63,2025-01-11,0852,N20,VIIRS,n,2,306.8,110.64,N,0
34.11509,-118.52077,335.92,0.44,0.62,2025-01-11,0852,N20,VIIRS,n,2,292.13,17.33,N,0
34.11478,-118.51537,321.58,0.44,0.62,2025-01-11,0852,N20,VIIRS,n,2,291.36,4.37,N,0
34.11451,-118.51056,338.39,0.44,0.62,2025-01-11,0852,N20,VIIRS,n,2,295.65,4.37,N,0
34.11427,-118.50639,331.78,0.44,0.62,2025-01-11,0852,N20,VIIRS,n,2,290.46,6.16,N,0
34.11758,-118.56461,299.04,0.44,0.63,2025-01-11,0852,N20,VIIRS,n,2,281.68,1.92,N,0
34.11727,-118.55917,313.48,0.44,0.63,2025-01-11,0852,N20,VIIRS,n,2,282.68,1.92,N,0
34.11594,-118.53572,318.28,0.44,0.63,2025-01-11,0852,N20,VIIRS,n,2,286.87,99.76,N,0
34.11565,-118.53059,310.58,0.44,0.63,2025-01-11,0852,N20,VIIRS,n,2,285.74,99.76,N,0
34.11537,-118.52568,314.45,0.44,0.62,2025-01-11,0852,N20,VIIRS,n,2,287.26,17.33,N,0
34.10934,-118.52184,367,0.44,0.62,2025-01-11,0852,N20,VIIRS,h,2,288.07,11.76,N,0
34.10902,-118.51628,352.46,0.44,0.62,2025-01-11,0852,N20,VIIRS,n,2,300.23,37.35,N,0
34.10874,-118.51127,367,0.44,0.62,2025-01-11,0852,N20,VIIRS,h,2,311.01,37.35,N,0
34.10851,-118.50724,352.71,0.44,0.62,2025-01-11,0852,N20,VIIRS,n,2,296.33,19.89,N,0
34.11143,-118.55891,299.58,0.44,0.63,2025-01-11,0852,N20,VIIRS,n,2,285.15,1.76,N,0
34.11117,-118.55423,308.87,0.44,0.63,2025-01-11,0852,N20,VIIRS,n,2,287.18,2.39,N,0
34.11091,-118.54977,312.91,0.44,0.63,2025-01-11,0852,N20,VIIRS,n,2,286.72,2.39,N,0
34.11066,-118.54533,314.04,0.44,0.63,2025-01-11,0852,N20,VIIRS,n,2,287.68,2.39,N,0
34.1104,-118.54073,305.59,0.44,0.63,2025-01-11,0852,N20,VIIRS,n,2,286.37,2.39,N,0
34.11015,-118.53614,299.95,0.44,0.63,2025-01-11,0852,N20,VIIRS,n,2,283.91,1.7,N,0
34.10989,-118.53159,301.32,0.44,0.63,2025-01-11,0852,N20,VIIRS,n,2,283.81,1.7,N,0
34.10962,-118.52679,311.01,0.44,0.62,2025-01-11,0852,N20,VIIRS,n,2,284.94,11.76,N,0
34.10327,-118.5174,353.86,0.44,0.62,2025-01-11,0852,N20,VIIRS,n,2,302.03,37.35,N,0
34.10297,-118.51215,352.39,0.44,0.62,2025-01-11,0852,N20,VIIRS,n,2,299.42,37.35,N,0
34.10386,-118.52782,299.91,0.44,0.62,2025-01-11,0852,N20,VIIRS,n,2,282.74,11.76,N,0
34.10358,-118.5229,319.46,0.44,0.62,2025-01-11,0852,N20,VIIRS,n,2,283.86,11.76,N,0
34.10275,-118.50814,295.94,0.44,0.62,2025-01-11,0852,N20,VIIRS,n,2,283.45,19.89,N,0
33.85398,-118.33565,305.68,0.43,0.62,2025-01-11,0852,N20,VIIRS,n,2,287.55,1.55,N,2
33.81425,-118.24112,297.81,0.42,0.61,2025-01-11,0852,N20,VIIRS,n,2,285.78,1.21,N,0
33.81819,-118.24682,297.73,0.42,0.61,2025-01-11,0852,N20,VIIRS,n,2,284.24,1.19,N,2
33.71729,-117.7144,299.77,0.39,0.6,2025-01-11,0852,N20,VIIRS,n,2,280.7,0.52,N,2
33.61328,-117.82609,297.03,0.4,0.6,2025-01-11,0852,N20,VIIRS,n,2,279.91,0.44,N,2
34.60686,-117.33865,313.79,0.54,0.68,2025-01-11,1032,N20,VIIRS,n,2,277.96,2.07,N,2
34.43344,-118.64532,295.34,0.46,0.63,2025-01-11,1032,N20,VIIRS,n,2,276.66,0.61,N,2
34.33691,-118.51939,299.12,0.47,0.64,2025-01-11,1032,N20,VIIRS,n,2,280.54,0.68,N,2
34.15517,-118.19607,295.9,0.49,0.65,2025-01-11,1032,N20,VIIRS,n,2,279.46,0.41,N,2
34.20024,-118.58862,313.11,0.47,0.64,2025-01-11,1032,N20,VIIRS,n,2,277.68,1.42,N,0
34.19991,-118.58549,300.34,0.47,0.64,2025-01-11,1032,N20,VIIRS,n,2,277.92,0.92,N,0
34.14008,-118.52565,307.08,0.47,0.64,2025-01-11,1032,N20,VIIRS,n,2,278.97,0.68,N,0
34.13872,-118.52065,308.03,0.47,0.64,2025-01-11,1032,N20,VIIRS,n,2,279.69,0.68,N,0
34.13597,-118.53353,299.07,0.47,0.64,2025-01-11,1032,N20,VIIRS,n,2,280.88,1.64,N,0
34.13477,-118.52914,297.9,0.47,0.64,2025-01-11,1032,N20,VIIRS,n,2,280.47,0.68,N,0
34.13344,-118.52423,296.72,0.47,0.64,2025-01-11,1032,N20,VIIRS,n,2,280.43,0.68,N,0
34.13174,-118.54099,329.3,0.47,0.64,2025-01-11,1032,N20,VIIRS,n,2,282.04,127.57,N,0
34.13062,-118.53687,367,0.47,0.64,2025-01-11,1032,N20,VIIRS,h,2,286.03,127.57,N,0
34.1294,-118.53237,347.15,0.47,0.64,2025-01-11,1032,N20,VIIRS,n,2,294.26,478.2,N,0
34.12808,-118.52755,327.88,0.47,0.64,2025-01-11,1032,N20,VIIRS,n,2,303.91,478.2,N,0
34.12669,-118.52245,342.7,0.47,0.64,2025-01-11,1032,N20,VIIRS,n,2,305.33,47.28,N,0
34.12534,-118.51749,367,0.47,0.64,2025-01-11,1032,N20,VIIRS,h,2,289.89,47.28,N,0
34.124,-118.51258,336.37,0.48,0.64,2025-01-11,1032,N20,VIIRS,n,2,284.41,7.98,N,0
34.13291,-118.54526,300.09,0.47,0.64,2025-01-11,1032,N20,VIIRS,n,2,281.17,7.8,N,0
34.12246,-118.50695,318.24,0.48,0.64,2025-01-11,1032,N20,VIIRS,n,2,281.53,7.98,N,0
34.12102,-118.50165,302.18,0.48,0.64,2025-01-11,1032,N20,VIIRS,n,2,280.71,2.97,N,0
34.12613,-118.54333,367,0.47,0.64,2025-01-11,1032,N20,VIIRS,h,2,297.82,127.57,N,0
34.12492,-118.53889,367,0.47,0.64,2025-01-11,1032,N20,VIIRS,h,2,325.4,127.57,N,0
34.12094,-118.5243,352.13,0.47,0.64,2025-01-11,1032,N20,VIIRS,n,2,294.49,47.28,N,0
34.11958,-118.51934,367,0.47,0.64,2025-01-11,1032,N20,VIIRS,h,2,292.71,47.28,N,0
34.11832,-118.51472,349.29,0.48,0.64,2025-01-11,1032,N20,VIIRS,n,2,289.14,7.98,N,0
34.11689,-118.50949,333.38,0.48,0.64,2025-01-11,1032,N20,VIIRS,n,2,284.51,7.98,N,0
34.11533,-118.50374,322.58,0.48,0.64,2025-01-11,1032,N20,VIIRS,n,2,282.56,2.97,N,0
34.12887,-118.55338,300.71,0.47,0.64,2025-01-11,1032,N20,VIIRS,n,2,281.44,7.8,N,0
34.12743,-118.5481,317.3,0.47,0.64,2025-01-11,1032,N20,VIIRS,n,2,282.3,7.8,N,0
